3
BLOWFISH	188	8.55174679904095	3.971404630005433
BLOWFISH	186	7.866180301838892	3.9955180429435355
BLOWFISH	51	7.935752961652862	3.9240575140589278
BLOWFISH	25	8.492485106920858	3.8870066417181426
BLOWFISH	58	8.394546662714236	3.907996585207485
BLOWFISH	122	9.012543551543791	4.025195865071172
BLOWFISH	59	9.232810414112633	3.888584015980147
BLOWFISH	67	9.090695301681018	3.9977482016600723
BLOWFISH	148	8.500890399278916	3.833214938155935
BLOWFISH	128	7.950182442719563	3.889638934913427
BLOWFISH	172	8.310158897228783	3.9337926578573543
BLOWFISH	55	7.54143496558006	3.9107247536117247
BLOWFISH	155	9.218332079073196	3.881667230558698
BLOWFISH	68	8.413537692867827	3.8276212385405124
BLOWFISH	184	9.319452741461168	4.013632483470725
BLOWFISH	166	8.198461994390922	3.8222905713488418
BLOWFISH	145	8.093461745810512	3.9716541630606534
BLOWFISH	149	8.306294569980096	3.9501858513719106
BLOWFISH	129	7.582371524218603	3.846688978107891
BLOWFISH	133	9.320226957088568	3.916602483286604
BLOWFISH	182	8.344019705629778	3.9222506168864273
BLOWFISH	163	8.852467944663465	3.83755071101437
BLOWFISH	94	8.47022201659642	3.8212846181446185
BLOWFISH	86	8.836521348191962	4.019486322716973
BLOWFISH	66	9.343856272757439	4.01642913400371
BLOWFISH	140	7.3674224945521845	3.9256188664115435
BLOWFISH	185	7.469001950419186	3.82886306307953
BLOWFISH	123	8.81955360471876	4.011258430329486
ASEC	512	17.121130781859993	2.993208380994202
ASEC	175	17.136624267791944	3.1001674434260456
ASEC	538	16.67194032718237	3.120734156772912
ASEC	365	17.57902894030968	3.0553338629453557
ASEC	767	16.773285674638377	3.0061204017213647
ASEC	207	16.83943757783117	2.9759397666548812
ASEC	702	16.30019994164132	3.0378918681911955
ASEC	323	17.960279690275215	3.1127267067614866
ASEC	772	17.699101808428225	3.125824639264657
ASEC	305	16.116531274439886	3.1254148576557905
ASEC	526	18.114582703772967	3.053165141889779
ASEC	110	16.34614534231195	3.0451903164619556
ASEC	269	17.44432735596071	2.9758658671918248
ASEC	377	16.17213557916861	3.0647643852629023
ASEC	208	16.654578150569854	3.0181512194379385
ASEC	376	17.57040250894928	2.9990558790361526
ASEC	407	17.928786657038984	2.99137856513363
ASEC	381	17.721375505931704	3.089977287683473
ASEC	587	17.049831366681417	3.0386177250947255
ASEC	605	18.155029482721645	3.0503418150965094
ASEC	719	18.231413910342667	3.0192362354482896
ASEC	374	17.657817849186337	3.080150622745043
ASEC	333	17.616981133494093	3.000648340074328
ASEC	617	18.056549717163335	3.051268397951143
ASEC	735	15.854754813378253	3.015462378853748
ASEC	325	16.12822089346186	3.0581500152849252
ASEC	783	18.13518438169786	3.1129442461677495
ASEC	564	17.406296557906394	3.0040424136431008
ASEC	567	17.442373479282015	2.995203859688122
ASEC	328	16.962923184626565	2.9811530694205692
ASEC	139	15.92376471935522	3.1012071120658846
ASEC	579	17.943035965854882	2.9916501050781976
ASEC	763	15.822601886166185	3.1202174722445575
ASEC	181	16.310309674702395	3.117038967337173
ASEC	162	16.945422609303172	3.111979455888785
ASEC	559	15.936385528599896	3.1180467470673325
ASEC	391	16.952069876148553	3.0016704904062883
ASEC	350	17.02379285317385	3.0174375524312356
ASEC	345	17.058444196024148	3.1159680644483707
ASEC	246	16.09946635601719	3.025781066757779
ASEC	377	16.232452897171402	3.0257059787970775
ASEC	757	17.449745445086652	2.9811011768872846
ASEC	397	18.441347419759342	3.022326374941028
ASEC	593	18.2892265108595	3.058342839090849
ASEC	638	17.573874691146546	3.0114736236089383
ASEC	388	16.364823019039292	3.0193126012133766
ASEC	474	18.113401020271475	2.985421482408855
ASEC	330	16.292872382530767	3.020971914158709
ASEC	594	18.478403310645046	3.0853769060123835
ASEC	375	17.71111389896649	2.9862922246667045
ASEC	489	18.17445613197334	3.1164616568939185
ASEC	639	17.89884592469742	2.991116959115866
ASEC	729	16.71707689578819	3.080937375165205
ASEC	764	16.677553575428213	3.1158179191982205
ASEC	517	18.48752646920005	3.08121005997996
ASEC	759	17.750785729545864	2.9781822093327817
ASEC	346	16.47389744752696	3.11792678528417
ASEC	232	16.57604098944171	3.013320756160707
ASEC	745	17.62755473804041	3.0262605068312416
ASEC	596	17.58290867022873	3.038450498842241
ASEC	445	18.13022996773975	2.9774679191118922
ASEC	167	17.46069515712936	3.0355699041386885
ASEC	681	17.819803630869018	3.0084010516572146
ASEC	121	18.335249771384543	3.028720847577446
ASEC	701	18.56304422183909	3.0036548496383726
ASEC	634	16.13868827738385	3.1081099997495203
ASEC	381	16.291308017774874	3.0616411155178773
ASEC	401	18.54719843700233	3.06624889264095
ASEC	135	15.930436807241552	2.9948934154276
ASEC	588	15.921093686515361	2.9894641998741895
ASEC	718	16.55882616948743	2.9989280157573583
ASEC	399	17.72776779846598	3.0326284651672806
ASEC	533	16.417870887699774	3.122812742767552
ASEC	540	17.162186283257757	3.1079663329029845
ASEC	122	18.27672764821558	3.083428633169081
ASEC	122	18.501034999125377	3.0351025461611116
ASEC	652	15.918571548051828	3.111248494884348
ASEC	770	16.33563197313694	2.982335257761335
ASEC	183	17.768254970843557	3.0515020131555777
ASEC	446	16.42518986666288	3.0860419246459125
ASEC	673	17.121513524399763	3.0210487719649355
ASEC	113	16.89600494469106	3.0421548746566667
ASEC	438	18.463597202439896	3.006138665633805
ASEC	751	17.48362935150794	3.0681798247360126
ASEC	169	17.180439535473692	3.026703274621009
ASEC	554	16.67406913879114	3.091272950168833
ASEC	107	17.568212146429325	3.1246923931800934
ASEC	235	17.546535829278866	3.015040787152339
ASEC	110	16.637345949331618	2.992846680894221
ASEC	440	18.454261868225117	2.999582105515326
ASEC	219	17.184835185075578	3.008180326223145
ASEC	164	16.001375831901157	3.005452059189867
ASEC	635	16.973874324075744	3.0047368872500644
ASEC	290	15.882817513415814	3.0956962165562847
ASEC	563	16.412612542291168	3.0758770944724474
ASEC	412	16.050757201073218	3.086075841681506
ASEC	392	16.86404520208784	3.1230589616754445
ASEC	292	16.75496777026037	3.0018855250968226
ASEC	712	17.24679524918393	3.0649787687004486
ASEC	581	18.07608254301134	3.059150577066603
